label,message,message_length,word_count,processed_message
ham,"Arms fine, how's Cardiff and uni? ",34,6,arm fine how s cardiff and uni
ham,In fact when do you leave? I think addie goes back to school tues or wed,72,16,in fact when do you leav i think addi goe back to school tue or wed
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)""",134,21,cool breez bright sun fresh flower twitter bird all these wait to wish u goodmorn amp have a nice day
ham,Ya:)going for restaurant..,26,3,ya go for restaur
ham,"Its ok., i just askd did u knw tht no?",38,10,it ok i just askd did u knw tht no
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,141,26,free 1st week entri 2 textpod 4 a chanc 2 win 40gb ipod or 250 cash everi wk txt pod to 84128 ts cs www textpod net custcar 08712405020
ham,Those ducking chinchillas,25,3,those duck chinchilla
ham,I am in a marriage function,27,6,i am in a marriag function
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,159,32,look like u wil b get a headstart im leav here bout 2 30ish but if u r desper for my compani i could head in earlier we were goin to meet in rummer
ham,DonÛ÷t give a flying monkeys wot they think and I certainly donÛ÷t mind. Any friend of mine and all that!,107,20,don t give a fli monkey wot they think and i certainli don t mind ani friend of mine and all that
spam,As a registered optin subscriber ur draw 4 å£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,142,28,as a regist optin subscrib ur draw 4 100 gift voucher will be enter on receipt of a correct an to 80062 what no1 in the bbc chart
ham,say thanks2. ,13,2,say thanks2
ham,Msg me when rajini comes.,25,5,msg me when rajini come
ham,Ya! when are Ì_ taking ure practical lessons? I start in june..  ,65,12,ya when are take ure practic lesson i start in june
ham,"That's good, because I need drugs",33,6,that s good becaus i need drug
ham,Stupid.its not possible,23,3,stupid it not possibl
ham,Can Ì_ all decide faster cos my sis going home liao..,53,11,can all decid faster co my si go home liao
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,159,29,summer final here fanci a chat or flirt with sexi singl in yr area to get match up just repli summer now free 2 join optout txt stop help08714742804
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,104,20,u sleep now or you go to take haha i got spi wat me onlin check n repli mail lor
spam,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,154,26,clair here am havin borin time am now alon u wan na cum over 2nite chat now 09099725823 hope 2 c u luv clair xx call 1 minmoremobsemspobox45po139wa
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,81,14,bought one rington and now get text cost 3 pound offer more tone etc
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",144,25,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriag program edha so lyf is nt yet ovr chikku ali vargu lyfu meow meow d
ham,Kinda. First one gets in at twelve! Aah. Speak tomo,51,10,kinda first one get in at twelv aah speak tomo
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",153,25,09066362231 urgent your mobil no 07xxxxxxxxx won a 2 000 bonu caller prize on 02 06 03 thi is the 2nd attempt to reach you call 09066362231 asap
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,114,24,ok good then i later come find c lucki i told to go earlier later pple take finish no more again
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,131,29,wat make u thk i ll fall down but actual i thk i m quit prone 2 fall lucki my dad at home i ask him come n fetch me alreadi
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",159,25,you 07801543489 are guarante the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 tc llc ny usa 150p mt msgrcvd18
ham,I wont touch you with out your permission.,42,8,i wont touch you with out your permiss
spam,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Callså£1/minMobsmoreLKPOBOX177HP51FL,161,28,hi it luci hubbi at meetin all day fri i will b alon at hotel u fanci cumin over pl leav msg 2day 09099726395 luci x call 1 minmobsmorelkpobox177hp51fl
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",153,30,7 wonder in my world 7th you 6th ur style 5th ur smile 4th ur person 3rd ur natur 2nd ur sm and 1st ur love friendship good morn dear
ham,Take some small dose tablet for fever,37,7,take some small dose tablet for fever
ham,Oh. U must have taken your REAL Valentine out shopping first.,61,11,oh u must have taken your real valentin out shop first
ham,"Just sent you an email ÛÒ to an address with incomm in it, is that right?",74,16,just sent you an email to an address with incomm in it is that right
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",93,21,will do you gon na be at blake s all night i might be abl to get out of here a littl earli
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",141,30,friendship is not a game to play it is not a word to say it doesn t start on march and end on may it is tomorrow yesterday today and e
ham,"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",85,15,nice wait should you be text right now i m not gon na pay your ticket ya know
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?,78,20,i m watch lotr w my si di aft so u wan 2 meet me 4 dinner at nite a not
ham,Why you keeping me away like this,33,7,whi you keep me away like thi
ham,I think its far more than that but find out. Check google maps for a place from your dorm.,90,19,i think it far more than that but find out check googl map for a place from your dorm
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.,147,30,my trip wa ok but quit tire lor uni start today but it s ok 4 me co i m not take ani modul but ju concentr on my final yr project
ham,Have you always been saying welp?,33,6,have you alway been say welp
ham,"I'm a guy, browsin is compulsory",32,6,i m a guy browsin is compulsori
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,149,24,puriti of friendship between two is not about smile after read the forward messag it about smile just by see the name gud evng musthu
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",132,30,i should add that i don t realli care and if you can t i can at least get thi dude to fuck off but hey your money if you want it
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",154,33,hello lover how goe that new job are you there now are you happi do you think of me i wake my slave and send you a teas kiss from across the sea
ham,I told your number to gautham..,31,6,i told your number to gautham
ham,Tell them no need to investigate about me anywhere.,51,9,tell them no need to investig about me anywher
ham,Ok i juz receive..,18,4,ok i juz receiv
ham,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",172,34,cant believ i said so mani thing to you thi morn when all i realli want to say wa good morn i love you have a beauti morn see you in the librari later
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",130,22,your account ha been credit with 500 free text messag to activ just txt the word credit to no 80488 t cs www 80488 biz
ham,In the end she might still vomit but its okay. Not everything will come out.,76,15,in the end she might still vomit but it okay not everyth will come out
ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,78,14,how are you with money as in to you money aint a thing how are you sha
ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,112,22,it ha everyth to do with the weather keep extra warm it a cold but noth seriou pl lot of vitamin c
ham,Hey gals.. Anyone of u going down to e driving centre tmr?,58,12,hey gal anyon of u go down to e drive centr tmr
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,158,34,i m alway on yahoo messeng now just send the messag to me and i ll get it you may have to send it in the mobil mode sha but i ll get it and will repli
ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,60,11,i m put it on now it should be readi for lt time gt
ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",154,29,time n smile r the two crucial thing in our life sometim time make us to forget smile and sometim someon s smile make us to forget time gud noon
spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",154,28,sm ac jsco energi is high but u may not know where 2channel it 2day ur leadership skill r strong psychic repli an w question end repli end jsco
ham,Host-based IDPS for linux systems.,34,5,host base idp for linux system
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,24,hot live fantasi call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a nation rate call
ham,Don no da:)whats you plan?,26,5,don no da what you plan
ham,Ill be there on  &lt;#&gt;  ok.,31,6,ill be there on lt gt ok
ham,Oh my God. I'm almost home,26,6,oh my god i m almost home
ham,Total video converter free download type this in google search:),64,10,total video convert free download type thi in googl search
spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,121,24,thank for the vote now sing along with the star with karaok on your mobil for a free link just repli with sing now
